User;Text;Date;Label
@bankneocommerce;Yuk, pelajari jenisnya dan cobain Reksa Dana di neobank! Info mengenai Reksa Dana, klik https://bit.ly/EduWebReksaDana & jika ingin investasi Reksa Dana, klik https://bit.ly/EduReksaDana Bank Neo Commerce Tbk berizin & diawasi OJK, serta merupakan bank peserta penjaminan LPS;2024-05-26 10:11:29+00:00;netral
@Nov_174;Busett apa mas @nadiemmakarim dan ibu Sri TDK cek lsg ke OJK ?? atau melihat statistik di BPS. kalo pengguna pinjol terbanyak adalah Mahasiswa dan Guru guru ASN ASN honorer ??;2024-05-26 10:05:32+00:00;netral
@machrilmachril1;Sebetulnya Media harus ungkapkan penderitaan nasabah sejak 2018 uang nasabah yg di jiwasraya tidak kembali sampai Saat ini 2024. Pemerintah kasih PMN untuk Jiwasraya tapi tidak sampai Juga, menempuh jalur hukum nenang gugatan Putusan INKRACHT Tidak Juga Dipatuhi. Ada Praturan OJK;2024-05-26 09:10:09+00:00;negatif
@GUNZ_WH;DM, email semua ga ada respon. Ini kudu dilaporin ke ojk emang;2024-05-26 08:38:53+00:00;netral
@wartara74611;Akses Keuangan Diperluas lewat EKI, OJK Dorong Desa Lumban Bulbul Pikat Wisatawan - https://wartara.com/news/nusantara/akses-keuangan-diperluas-lewat-eki-ojk-dorong-desa-lumban-bulbul-pikat-wisatawan/…;2024-05-26 07:50:28+00:00;netral
@wartara74611;OJK Kerja Sama MUI Dorong Penguatan Sektor Keuangan Syariah - https://wartara.com/news/nusantara/ojk-kerja-sama-mui-dorong-penguatan-sektor-keuangan-syariah/…;2024-05-26 07:50:18+00:00;netral
@wartara74611;Tingkatkan Literasi Keuangan Gen Z, OJK Sumut Kenalkan Produk Perbankan dan Asuransi - https://wartara.com/news/nusantara/tingkatkan-literasi-keuangan-gen-z-ojk-sumut-kenalkan-produk-perbankan-dan-asuransi/…;2024-05-26 07:49:13+00:00;netral
@rsoxana;"""apa ga sayang kak galbay legal dan ojk jelek, kenapa ga pinjem di ilegal buat lunasin legal dan galbayin ilegal?"" well, aku akan bilang, aku gamau terjun makin dalam ke dunia pinjol, banyak yang hutangnya numpuk karena terus galob tulob. jujur mentalku ga sekuat itu";2024-05-26 07:21:38+00:00;sangat negatif
@ApeKek11;Ka bol3h tamya terkait ojk ga;2024-05-26 07:04:45+00:00;netral
@KantahSurakarta;Hallo #SobATRBPN Kegiatan Rutin Setiap Hari Minggu, Pelayanan Tanah Akhir Pekan (PELATARAN) Kantor Pertanahan Kota Surakarta, Minggu, 26 Mei 2024 di Car Free Day (CFD) Kota Surakarta (Depan Kantor OJK Kota Surakarta) mulai pukul 06.00-09.00 WIB;2024-05-26 07:01:26+00:00;netral
@CIMBNiaga;Yuk, hindari penyalahgunaan data pribadi demi keamanan transaksi. Lakukan tindakan preventif dengan rangkai kode pin secara kreatif. PT Bank CIMB Niaga Tbk berizin & diawasi oleh OJK & BI serta merupakan Peserta Penjaminan LPS. @genpeka_;2024-05-26 07:00:00+00:00;positif
@kabarbursacom;Suku Bunga Melangit, Likuiditas Bank Kecil Tetap Longgar https://tinyurl.com/2yz5ta3m ##OJK ##SukuBunga #Bank #Perbankan;2024-05-26 06:59:28+00:00;netral
@kredivo;@dwiaji1919 @r_kapau Hi Kak Dwi, maaf atas kendalanya. Saat ini Kredivo hanya menjalankan ketentuan yang diterbitkan OJK sebagai regulator, dimana setiap keterlambatan akan dikenakan bunga sebesar 4% & denda keterlambatan 6% per 1 bulan serta ada proses pengingat. #1;2024-05-26 06:57:25+00:00;netral
@Airycantik;Lolos magang di OJK bulan juli - Agustus tahun ini;2024-05-26 06:48:55+00:00;netral
@imankuf;OJK ada dibawah pengawasan Komisi XI. Status laporan saat ini: Dalam proses analisa. Semoga ada hasil yang baik. Kalau ada yang mau coba juga lapor ke DPR, biar meledak komplain tentang OJK boleh DM aku ya kalau mau tanya-tanya.;2024-05-26 06:22:49+00:00;positif
@imankuf;Selamat siang. Mau share hasil sementara pengaduan lewat http://pengaduan.dpr.go.id Hal yang diadukan adalah kinerja OJK: kenapa ojk membiarkan sop pujk melanggar peraturan ojk? Yang dilampirkan adalah: Bukti-bukti laporan via apk ojk.;2024-05-26 06:21:12+00:00;netral
@chuuyas_0;Lindo ojk;2024-05-26 05:50:23+00:00;netral
@tanyakanrl;tanyarl guys kalo lolos tahap akhir tes CPNS itu bakal di cek slik ojk nggak?;2024-05-26 05:45:07+00:00;netral
@oieapa;kon lek nyele barang2 omahku balikno anj, ojk tambah di akon2;2024-05-26 05:28:12+00:00;netral
@kidleaderr;Mas kalo jalan2 ke kota coba nasgor arangnya. Beberapa yg enak menurutku mbah man deket stasiun (lebih ke putihan), samping OJK jalan brawijaya (ini aga merah dikit kalo gasalah, trs nasinya lebih pera tapi enak) sama Slamet bedon (ini kalo yg lebih suka kecap).;2024-05-26 05:16:50+00:00;negatif
@ulandariew;jangan nyimpen di dana kak, dana nggak diawasi OJK, kalo Seabank aman;2024-05-26 04:46:34+00:00;positif
@Mfthrrzkk;itulah alasan kenapa saya join komunitas ini di pesbuk;2024-05-26 04:41:03+00:00;netral
@1792_c;nabung di SEABANK bagus bgttt!! aman diawasi OJK + peserta penjaminan LPS, free biaya admin bulanan & free transfer kmn ajaa yukk daftar skrg mumpung ada bonus saldo kalo daftar bisa di cek penjelasannya disini yaa^^ ( https://x.com/CrescenciaMin/status/1770638365563785620?t=17NClvZBEQLw_iJNOlQTRw&s=19… );2024-05-26 04:27:48+00:00;positif
@dede_dars;Mungkin ya ini mungkin, sengaja ukt dinaikkan supaya setelah lulus SMA bisa terus mengabdi sama si bos dengan menjadi tukang OJK. Mungkin ya..;2024-05-26 03:50:12+00:00;netral
@AkuntanMilenial;FIRST DATE mah mending langsung ngajak BUKA-BUKAAN SLIK OJK ..;2024-05-26 03:46:35+00:00;netral
@gusti_995;"Wes hop mbak ojk jeru"" nek nangisi kae dieman awak e dewe";2024-05-26 03:39:18+00:00;netral
@Mfthrrzkk;kalo pakai nama tan malaka nanti para ninik mamak penyembah suhartod pada meradang bet;2024-05-26 03:34:15+00:00;netral
@detikfinance;Sepanjang tahun berjalan 2024, tercatat setidaknya sudah ada 12 bank yang bangkrut dan telah dicabut izin usahanya oleh Otoritas Jasa Keuangan (OJK). Adapun bank-bank ini masuk ke dalam golongan Bank Perkreditan Rakyat (BPR).⁣ ⁣ #detikfinance #OJK #Bank #BankPerkreditanRakyat;2024-05-26 02:36:20+00:00;negatif
@singa_fintech;pov : isi pikiran #MinSing pas lagi capek kerja! ————————————————— PT Abadi Sejahtera Finansindo telah berizin dan diawasi oleh Otoritas Jasa Keuangan (OJK) 1500066 cs@singa.id #SingaFintech #PinjamanOnline;2024-05-26 02:00:00+00:00;positif
@tyan_yr;Simply put. Indonesian case of carbon trading tuh: pasar sekunder nya udah ready bener lengkap sama peraturan2 teknis dr ojk, tp pasar primernya masih keder. Ibarat pemerintah bikin pasar, tapi pedagangnya gak ngerti bisa jual apa disana;2024-05-26 01:45:37+00:00;netral
@sleepynyyyawww;ojk mah ga kerja kak, harus diviralin dulu kayak adakami kmrn mereka dpt duit juga dr pinjol2 ini;2024-05-26 01:12:22+00:00;netral
@KangHogoo;Subscription layanan/app itu bukan utang ya nder, jd ga bakal masuk ojk;2024-05-26 00:52:47+00:00;netral
@worksfess;wrk! mau nanya, jadi kan aku tuh udh bbrapa bulan mandeg bayar adobe kena suspend perkara lupa isi rekening blu akubaru ngeh krn kek emg udah jarang make appnya dan jarang cek email yg tertaut adobeitu bakal ngaruh ke slik ojk ga ya? takut bgt plis, tar gue ga (cont..);2024-05-26 00:29:03+00:00;netral
@SINDOnews;Penguatan Struktur dan Daya Saing, Bank Universal BPR Raih Pengakuan OJK;2024-05-25 23:26:12+00:00;netral
@kabarbursacom;Investor Bertambah, Bappebti Kawal Ekosistem Aset Kripto https://tinyurl.com/2987x5ut ##OJK #AsetKripto #Bappeti #Indodax #Kripto #PedagangAsetKripto;2024-05-25 23:02:43+00:00;netral
@she_is_ii;Dan jelas invest seperti ini lebih untung dibanding nabung di bank yg dipotong admin (ini uangmu tetap disimpan di bank KSEI ya dan terlindung OJK). Setiap bulan kamu bisa dapat keuntungan, kamu bisa set waktu dan ambil kapanpun kamu mau.;2024-05-25 22:41:36+00:00;netral
@Abarr_01;Hai Kamu,pake kode referralku *'saba821vv'* saat daftar Kredivo dan dapetin*diskon langsung s/d Rp500.000!*Yuk cuan sama-sama , download Kredivo di sini https://kredivo.onelink.me/1553051199/gl9acif3… cicil sampai 24 bulan,limit sampai Rp50 juta dan bunga mulai 0%>Kredivo berizin dan diawasi OJK;2024-05-25 18:34:57+00:00;netral
@goranerri;Aku keknya nyerah sama spj aku yg nye tuh angka 12an skrg. Ku biarin aja lah. Jelek dah jelek itu nama si ojk;2024-05-25 18:30:46+00:00;sangat negatif
@OJKOJOL88888888;SCAM FAKYU;2024-05-25 18:28:09+00:00;netral
@kelanamuda1;Dukung Pengembangan UMKM, OJK Gelar Harvesting Gerakan Nasional Bangga Buatan Indonesia Dan Bangga Berwisata Di Indonesia – Trijaya FM Palembang https://trijayapalembang.com/2024/05/24/dukung-pengembangan-umkm-ojk-gelar-harvesting-gerakan-nasional-bangga-buatan-indonesia-dan-bangga-berwisata-di-indonesia/…;2024-05-25 17:51:32+00:00;netral
@zarinelijah;Ohh itu perbulan, gue tdi mikirnya pertahun. Gede jugaa . Trs itungannya gk kedaftar di OJK dan harusnya kena potongan pajak....makannya keliatan gede. High risk, high return;2024-05-25 17:07:18+00:00;netral
@Uciha_uchii;"ojk sedih"" yoo";2024-05-25 16:55:10+00:00;netral
@dotpierces;ciuman ma tembok aja bang;2024-05-25 16:15:45+00:00;netral
@ aftr dm ada job receh, jasa isi kuisioner;iya kakk, tapi aman kok no take akun, akun dipegang sama kakak jugaa, KTP itu cuma buat verifikasi aja yaa apk nya juga udah terawasi OJK;2024-05-25 16:15:36+00:00;positif
@dotpierces;orang gila mana orang gila mana, orang udah gila dari lama;2024-05-25 16:12:32+00:00;netral
@ari_aditya;Ayah OJK;2024-05-25 15:18:00+00:00;netral
@frrlck;so far aman2 aja ga ada kendala, untuk neobank diawasi OJK dan jadi peserta LPS juga, perusahaannya juga udah listing di Bursa Efek Indonesia jadi laporan keuangannya terbuka bisa dibaca siapa aja. untuk bibit juga sudah diawasi OJK;2024-05-25 15:13:52+00:00;positif
@loversmilets;Waktu Kaka kirim itu muncul gasie ky lgsg dr email??? Blh liat email ojk nya ka???;2024-05-25 14:56:48+00:00;netral
@dotpierces;yuks lah;2024-05-25 14:47:02+00:00;netral
@Mfthrrzkk;ini gak sosweet ya ges ya ini lebih ke serem, bayangin aja kalo lebih jauh lagi, data pribadi kamu diketahui sama cowo itu hati hati aja;2024-05-25 14:37:22+00:00;netral
@Mirna_ojk;done kak;2024-05-25 14:25:07+00:00;netral
@j5newsroom;OJK Gelar Training of Trainers Bagi Para Guru SD/MI Secara Nasional https://j5newsroom.com/2024/05/25/ojk-gelar-training-of-trainers-bagi-para-guru-sd-mi-secara-nasional/…;2024-05-25 14:12:14+00:00;netral
@Mfthrrzkk;KN grand carnival 11 seat juga cocok minov;2024-05-25 14:00:29+00:00;netral
@O613O7;kon nandi anjir ojk ngmg nak mastrip;2024-05-25 13:15:15+00:00;netral
@darrienzhang;@ojkindonesia tolong nih oren udah nyeleweng dari aturan ojk;2024-05-25 12:26:15+00:00;netral
@arahkitamedia_;Dukung Akselerasi Kinerja, OJK Setujui Perubahan Pengurus Bank NTT Otoritas Jasa Keuangan (OJK) menyetujui... #NewsUpdate #Ekonomi #Perbankan #OJK #NTT #BankNTT https://arahkita.com/ekonomi/85713_dukung-akselerasi-kinerja--ojk-setujui-perubahan-pengurus-bank-ntt…;2024-05-25 12:21:16+00:00;netral
@kudanil_renjunn;dupan inget dupan, ayah ojk lgi marah² itu...dupan;2024-05-25 12:17:26+00:00;netral
@dailyfryn;ENGGA MAU LAHHH, kamu jangan main pinjol sayang bahaya, walaupun kalo pinjeman illegal gaboleh dibayar kata ojk tapi tetep aja keitung dosa utang sayang;2024-05-25 12:06:30+00:00;netral
@bankneocommerce;Neo wish, tabungan anti skip yang bantu kamu fokus nabung biar bisa cepat capai tujuan. Info Neo WISH, klik https://bit.ly/EdWebNeoWish & jika ingin pakai Neo Wish, klik https://bit.ly/EdNabungNeoWISH Bank Neo Commerce Tbk berizin & diawasi OJK serta merupakan bank peserta penjaminan LPS;2024-05-25 12:00:02+00:00;netral
@pakde_tani;Kalo mau blokir judol : caranya perketat sistem top up dan transfer e-money, hasil pengamatan saya ke temen yg hobi judol sering depo pake app D*** , OJK pasti bisalah ngawasin e-money, apalagi tujuan transfernya ke negara tertentu (server judol);2024-05-25 11:47:33+00:00;negatif
@JurnalKey;"masih belum ada tanda"" diterima ojk";2024-05-25 11:47:29+00:00;netral
@Harutovelia;Pantesan gue miskin karena gak diawasin ayah ojk ‍;2024-05-25 11:26:55+00:00;netral
@dotpierces;kenapa ni hidup kalo ngga gabut ya random aja gitu tiba2;2024-05-25 11:18:15+00:00;netral
@tekotekotekoteq;Cmiiw ya, slik ojk ga nunggu 3 bulan. Telat 1 bulan aja dah masuk kategori nunggak. Misal kamu itu jatuh tempo tanggal 25 mei, km bayar tgl 1 juni pun itu udah masuk kategori telat bayar/pernah nunggak. Kalo tunggu 3 bulan baru masuk kategori blacklist sm perbankan.;2024-05-25 10:38:12+00:00;netral
@cornerbrown_;ayah ojak ojk;2024-05-25 10:20:20+00:00;netral
@klik_kami;Sobat butuh dana darurat, yuk download klik kami, maksimal limit hingga Rp40J, Bisa di cicil #klikkami #pinjaman #keuangan #Klik #ojk #p2p;2024-05-25 10:02:50+00:00;positif
@Toy99177747;Pinjaman di Akulaku， Pasti Aman dan Cepat! Pinjam hingga 3jt dan tenor 3 bulan! Berizin dan diawasi oleh OJK. https://s.akulaku.com/cJZUD1;2024-05-25 08:26:54+00:00;positif
@Mfthrrzkk;ibu ibu tetangga gw bilang gw sering minta makan ke dia wkwkwkwk anjg bnerr belum ada dalam hidup gw pernah minta makan ke org lain meski kyk gimana kelaperan ny gw jangankan ke org lain, ke keluarga deket aja gw segan bngt buat makan meski ditawarin wkwkwk;2024-05-25 08:05:28+00:00;netral
@bareksa;Kamu udah kosisten nabung emas belum? Beli Bareksa Emas aja, pasti aman karena bekerja sama dengan mitra emas berizin OJK sama Bapebti. Emas fisiknya juga bisa dicetak. Yuk, nabung emas sekarang! #bareksainvestasiaman #bareksainvestasiemas #emas;2024-05-25 08:00:01+00:00;positif
@HdytAul;Iya betul kak, banyak ternyata yang mengalami serupa, aku cek di IG, Youtube juga banyak yg curhat demikian. Udah lapor ke OJK sih, ya kita pantau aja pergerakannya OJK seperti apa, karena jelas melanggar aturan penagihan OJK.;2024-05-25 07:52:06+00:00;netral
@RennoAswar;Mainmu seng ngoyoh mir kandanono pemain MU seng Lio seng ngoyoh ojk klemar klemer Ben isok main ndek UEL mosok gamain liga eropa Cok ayo semangat aku Nang mburimu! #GGMU #CASEMIRO;2024-05-25 07:45:53+00:00;netral
@Mfthrrzkk;secara gak lansung udah ngehina orang bugis;2024-05-25 07:34:44+00:00;netral
@Mfthrrzkk;kakek udah tua mending mainin love bird atau ikan cupang sama cucu aja kek soalnya kalo tua kyk kakek gampang kemakan hoax kek;2024-05-25 07:18:27+00:00;netral
@Mfthrrzkk;"judulnya apaan dah ""walk interview"" wkwkwk itu hcd astra siapanya hrd astra";2024-05-25 07:14:17+00:00;netral
@Mfthrrzkk;itu mah orang orang titipan orang orang titipan dimana mana emang gabecus kerja;2024-05-25 07:09:40+00:00;netral
@bukanhadee;halah menang penalti ae;2024-05-25 07:02:24+00:00;netral
@ngopipagi923441;Yang masih tanya AdMod juga MoNas Udah diabaikan saja ga usah dibayar mereka itu ilegal berkedok legal Ijin nya aja OJK tapi prosedur bunga dan biaya layanan cara cara ilegal, ga usah panik atau takut mau disebar data Sebar aja kan enak semakin dikenal #stoppinjol;2024-05-25 06:53:24+00:00;positif
@bukanhadee;kangen sby;2024-05-25 06:50:36+00:00;netral
@syahriparvaiz;OJK = OJo Kuliah;2024-05-25 06:49:43+00:00;netral
@hyvngguw;@gopayindonesia di app kerjaannya kasi jawaban template malas eskalasi langsung di-close terus ticket komplainnya. Masa harus diancem raise ke media konsumen sama OJK dulu sih baru gerak?;2024-05-25 06:49:20+00:00;netral
@admjurnalpantu1;OJK mendorong peningkatan tata kelola dan manajemen risiko BPR/S dalam rangka meningkatkan kinerja serta menjaga kepercayaan masyarakat agar dapat terus berkontribusi dalam pertumbuhan ekonomi daerah. https://jurnalpantura.id/bpr-s-di-jateng-diy-diminta-tingkatkan-tata-kelola-dan-manajemen-risiko/…;2024-05-25 06:46:11+00:00;netral
@jevousvoisna;gamau kesnaa ah orangnya kaya kaya soalnya langsung di awasi ojk (ayah ojak);2024-05-25 06:35:13+00:00;netral
@Alifya66072099;Nyiahahaha Enggak gitu, Biasaya dihitungnya itu nunggak beda bulan, Kalo misal si sender jt tgl 25, dan dia nunggak smpe tgl 1 juni, nnti di slik ojk dia bakal kol 2 satu hari, Ada bank yg ga papa soal ini, ada yg jdi pertimbangan klo si sender mau ngajuin pinjaman di bank.;2024-05-25 06:06:28+00:00;positif
@Mfthrrzkk;ketika kamu ke sekolah cuma buat ketemu sama crush doang be like :;2024-05-25 05:56:21+00:00;netral
@detikfinance;Sebanyak 12 bank dari sejumlah provinsi dinyatakan bangkrut pada tahun 2024 dan sudah dicabut izin usahanya oleh Otoritas Jasa Keuangan (OJK).;2024-05-25 05:55:05+00:00;netral
@Mfthrrzkk;ndk susah, jalurnya sudah ada sampai ke mudiak payakumbuh bahkan rel kretanya sudah tertanam yg bikin susah tu org org yg udh nyerobot lahan KAI untuk mendirikan bangunan pribadi tinggal komitment pemerintah daerah sama pihak KAI aja buat melanjutkan;2024-05-25 05:53:52+00:00;netral
@Mfthrrzkk;"masyarakat feodal yang membuat rumah, toko, bangunan di sepanjang jalan milik KAI sumbar be like : ""angku sia kok ngatur ngatur, ini tanah warisan suku adat nenek moyang kami"" nikmatilah hidup berdampingan sama orang orang rakus yg bersembunyi dibalik hukum adat";2024-05-25 05:51:15+00:00;netral
@cheezykyupie;"That ""ayah ojk"" means ""ayah ojak"" https://x.com/convomfs/statu/convomfs/status/1793950366457122903…";2024-05-25 05:47:43+00:00;netral
@yudixieldns;@clowningshit @Nadiarmd @hantuspicy wkwkwkw ayah ojk;2024-05-25 05:21:47+00:00;netral
@archuitect;catatan ekonomi kelas 10 #sanotes ✦ ࣪ ₊ uang, lembaga keuangan, pasar modal, dan OJK source : buku paket erlangga;2024-05-25 04:53:03+00:00;netral
@bangsaonline;Jasa Keuangan di Wilayah OJK Kediri Terjaga dan Stabil, Relaksasi Kredit Dominasi Pengaduan http://dlvr.it/T7MlvW bangsaonline;2024-05-25 03:58:18+00:00;netral
@lily_prettyyy;Lapor OJK aja kak yg si oren.. keknya dia berhenti spam tlp aku sm org lain deh abis lapor;2024-05-25 03:45:59+00:00;netral
@knownjohan;Sekian banyak petugas OJK dan sekian banyak prajurit & jenderal tapi urus preman pinjol aja nggak becus ? Memalukan sejarah ! Masa Aku yang harus turun tangan untuk potong leher preman** pinjol itu ?? #kiamat;2024-05-25 03:32:40+00:00;netral
@KusumaBoni81638;Thankyouuu for Sharing. Saya juga mendapatkan email dari @akulakuID Tolong dong @ojkindonesia Katanya dilindungi OJK? Dimana rasa Kami (Nasabah) mendapat perlindungannya? #akulaku #ojk #IndonesiaEmas2045;2024-05-25 03:32:00+00:00;netral
@knownjohan;Kalau ada pinjol macam KTA KILAT yang tidak berani lapor polisi untuk mencari alamat peminjam maka itu indikasi pinjol bermasalah. Kau** petugas @ojk bisa bertugas serius atau tidak terhadap para pengusaha pinjol ? ... @BPKN_RI @YLKI_ID;2024-05-25 03:23:48+00:00;negatif
@spacows;Kirain diawasin ojk;2024-05-25 03:22:34+00:00;netral
@knownjohan;Bagaimana ceritanya ada pinjol dimana yang pinjam tidak ada alamatnya ? @ojk ?? Kalau ada KTPnya & mau nagih utang, harusnya datang langsung ke alamat si peminjam, kenapa teror** orang lain yang nomor hpnya dicatut ?? Harusnya audit itu semua pinjol !! @BPKN_RI @YLKI_ID;2024-05-25 03:16:01+00:00;negatif
@bokirmandara;Asbun ya semua kecatet lah. Semua kreditan lu yg kebayar tepat waktu ama yg nunggak ada semua. Lu beli pulsa di akulaku aja keliatan di SLIK OJK.;2024-05-25 03:05:36+00:00;netral
@Mfthrrzkk;boomer boomer tua tolol yg tumbuh di zaman suharto gini kapan mokad nya sih minimal keluar dari sistem birokrasi sama kepemerintahan deh;2024-05-25 02:50:38+00:00;positif
@UGM_FESS;guys di sini ada yg daftar magang ojk jatengg? apakah ada yg udah dapet konfirmasi keterima magangnya? ugm_fess;2024-05-25 02:30:41+00:00;netral
@violettapadma;Judi itu dilegalkan saja kenapa, tapi harus ada regulasinya dan ada badan pengawasnya semacam OJK begitu, sehingga orang² yg berminat main judi itu harus memenuhi standar yg berlaku, biar ga judol melulu persoalan bangsa ini. Menteri j*datnya lebar tapi akalnya sempit.;2024-05-25 02:10:00+00:00;netral
@Harian_Jogja;12 Bank Dinyatakan Bangkrut di 2024, Terbaru OJK Cabut Izin Sebuah BPR https://ekbis.harianjogja.com/read/2024/05/25/502/1175683/12-bank-dinyatakan-bangkrut-di-2024-terbaru-ojk-cabut-izin-sebuah-bpr?utm_source=dlvr.it&utm_medium=twitter… #beritajogja #jogja #jogjaistimewa;2024-05-25 02:03:34+00:00;netral
@singa_fintech;Ini nih kelanjutan perjalanan si Mawar! buat kamu yang butuh dana darurat , yuk download dan ajukan pinjaman di Singa! —————————————— PT Abadi Sejahtera Finansindo telah berizin dan diawasi oleh Otoritas Jasa Keuangan (OJK) 1500066 cs@singa.id #SingaFintech #PinjamanOnline;2024-05-25 02:00:00+00:00;positif
@freeyellow2024;Udah ada UU OJK nya terkait pemblokiran dan udah banyak rek yg diblokir tapi tetep ga efektif. Yg efektif yah berantas mafia judol + oknum aparat yg ngebacking-nya.;2024-05-25 00:07:45+00:00;netral
@Sujadi731;Daya beli sedang menurun disubsidi berapapun apa bisa naikkan minat orang untuk beli motor listrik bpk presiden? Wong sibuk mikir makan 3x pakai paylater drpd motor listrik. silahkan cek ojk sampai hari ini brp jumlah Total terutang paylater.;2024-05-25 00:07:19+00:00;netral
