User;Text;Date;Label;Cleaned_Text
@meses_curah;Adik2 jangan pikir paylater itu kelar dengan kalian ganti nomor telp dan gak ditagih. Ada yang namanya SLIK OJK. Mau masuk kerja, mau ngajuin pinjaman Bank data pinjaman kalian bakal dicek;2024-05-21 07:53:31+00:00;positif;adik pikir paylater kelar ganti nomor telp gak ditagih namanya slik ojk masuk kerja ngajuin pinjaman bank data pinjaman dicek
@waspadadotid;Januari-April 2024, OJK Blokir 19 Investasi Bodong Dan 896 Pinjol Ilegal https://waspada.id/nusantara/januari-april-2024-ojk-blokir-19-investasi-bodong-dan-896-pinjol-ilegal/…;2024-05-21 07:48:04+00:00;netral;januariapril ojk blokir investasi bodong pinjol ilegal
@Bisniscom;Bos OJK Pede Ekonomi Domestik Terus Membaik, Ini Alasannya;2024-05-21 07:46:05+00:00;positif;bos ojk pede ekonomi domestik membaik alasannya
@Desrtiera;kelakuan pinjol yg berlisensi ojk emg seperti ini ya min? @ojkindonesia;2024-05-21 07:36:37+00:00;netral;kelakuan pinjol yg berlisensi ojk emg ya min
@57ibraidan;Dengan keadaan negara yg begini bang. Saya yakin lebih enak melempar tanggungjawab ke pihak lain. Sudah ada beritanya juga kalau OJK meminta lembaga keuangan untuk bikin Student loan ini.;2024-05-21 07:33:16+00:00;netral;negara yg bang enak melempar tanggungjawab beritanya ojk lembaga keuangan bikin student loan
@bankneocommerce;IKUT YANG SERU-SERU DI NEO ON STREAM SORE INI! CATAT! Jam 6.30 sore ini, ya! FOLLOW IG BNC dengan klik https://bit.ly/IGBNC & TikTok BNC dengan klik https://bit.ly/TikTokBNC sekarang! Bank Neo Commerce Tbk berizin & diawasi OJK serta merupakan bank peserta penjaminan LPS;2024-05-21 07:23:20+00:00;netral;seruseru neo on stream sore catat jam sore ya follow ig bnc klik tiktok bnc klik bank neo commerce tbk berizin diawasi ojk bank peserta penjaminan lp
@manerzzz22;Fix ojk di lobby pinjol ini mah;2024-05-21 06:40:51+00:00;netral;fix ojk lobby pinjol mah
@infobanknews;Kepala Eksekutif Perbankan OJK, Dian Ediana Rae merencanakan bahwa BPR yang dimiliki oleh Pemerintah Daerah (Pemda) untuk dialihkan ke Bank Pembangunan Daerah (BPD) Selengkapnya : https://infobanknews.com/ojk-bakal-alihkan-bpr-milik-pemda-ke-bpd-ini-alasan/… ⁠ #infobank #bank #banking #perbankan #bpr #ojk #otoritasjasakeuangan #bpd;2024-05-21 06:40:40+00:00;netral;kepala eksekutif perbankan ojk dian ediana rae merencanakan bpr dimiliki pemerintah daerah pemda dialihkan bank pembangunan daerah bpd selengkapnya infobank bank banking perbankan bpr ojk otoritasjasakeuangan bpd
@selimuthidangan;"ojk itu lembaga yg melegalkan pinjol iya gw tahu mereka nyebutnya ""mengawasi"", tapi klo ngeh, ""mengawasi"" itu bahasa marketing dari pelegalan Dead to you, OJK";2024-05-21 06:22:29+00:00;netral;ojk lembaga yg melegalkan pinjol iya gw nyebutnya mengawasi klo ngeh mengawasi bahasa marketing pelegalan dead to you ojk
@cleomeyo;bjir ojk gw gw darjo;2024-05-21 06:10:52+00:00;netral;bjir ojk gw gw darjo
@Bisniscom;OJK Blokir 19 Investasi Bodong dan 896 Pinjol Ilegal hingga Akhir April 2024;2024-05-21 05:40:06+00:00;netral;ojk blokir investasi bodong pinjol ilegal april
@nWOjkDDICB79573;Pepsi.;2024-05-21 05:32:27+00:00;netral;pepsi
@klik_kami;"Saat ini jam operasional ""Customer Service Klik Kami"" adalah 09:00 - 18:00 WIB. Harap bersabar jika menghubungi diluar jam tersebut #klikkami #pinjaman #keuangan #Klik #ojk #p2p";2024-05-21 05:30:03+00:00;positif;jam operasional customer service klik wib harap bersabar menghubungi diluar jam klikkami pinjaman keuangan klik ojk pp
@BisniscomJatim;Jumlah investor pasar modal di wilayah kerja kantor OJK Malang tembus 270.028 SID pada posisi akhir Februari 2024.;2024-05-21 05:30:00+00:00;netral;investor pasar modal wilayah kerja kantor ojk malang tembus sid posisi februari
@dantsus;Knp mikirin teriak @erickthohir @KemenBUMN Emangnya mau dipikirin. khususnya @AryaSinulingga . Kan sdh Rizmaya sampaikan sibuk bola ngga urus bumn. Contoh manajemen bank BUMN manipulasi pembukuan agar kredit NPL slik @ojkindonesia lancar. Sampai 7T manipulasinya OJK diam. Mafia.;2024-05-21 04:44:32+00:00;netral;knp mikirin teriak emangnya dipikirin sdh rizmaya sibuk bola ngga urus bumn contoh manajemen bank bumn manipulasi pembukuan kredit npl slik lancar t manipulasinya ojk diam mafia
@kabarbursacom;OJK Bakal Kelompokan BPR-BPRS Hendak IPO? ini Syaratnya! https://kabarbursa.com/?p=46243&utm_source=SocialAutoPoster&utm_medium=Social&utm_campaign=Twitter… ##OJK;2024-05-21 04:43:46+00:00;netral;ojk kelompokan bprbprs ipo syaratnya ojk
@oniiii_giri;kalau dari OJK Wahidin ke OJK Wisma Mulia gimana ya?;2024-05-21 04:32:34+00:00;netral;ojk wahidin ojk wisma mulia gimana ya
@kabarbursacom;BPR dan BPRS Antri IPO? Ini Penjelasan BEI https://kabarbursa.com/?p=46145&utm_source=SocialAutoPoster&utm_medium=Social&utm_campaign=Twitter… ##IPO ##OJK ##PasarModal #BankPerkreditanrakyat #BPR #BPRS;2024-05-21 04:32:21+00:00;netral;bpr bprs antri ipo penjelasan bei ipo ojk pasarmodal bankperkreditanrakyat bpr bprs
@erenyuh;OJK ini kulihat makin sinting - sinting kali;2024-05-21 04:03:04+00:00;netral;ojk kulihat sinting sinting kali
@radarlampung;OJK Catat Utang Paylater Warga Indonesia Rp 6,13 Triliun;2024-05-21 03:59:07+00:00;netral;ojk catat utang paylater warga indonesia rp triliun
@kabarbursacom;Daftar Pinjol Resmi Terbaru Mei 2024 https://kabarbursa.com/?p=46194&utm_source=SocialAutoPoster&utm_medium=Social&utm_campaign=Twitter… ##OJK #PinjamanOnline;2024-05-21 03:58:19+00:00;positif;daftar pinjol resmi terbaru mei ojk pinjamanonline
@KATADATAcoid;Polemik UKT Mahal Mahasiwa, OJK Sarankan Perbankan Beri Student Loan;2024-05-21 03:49:05+00:00;netral;polemik ukt mahal mahasiwa ojk sarankan perbankan student loan
@Mfthrrzkk;ini mah putri duyung terkontaminasi limbah B3;2024-05-21 03:46:38+00:00;netral;mah putri duyung terkontaminasi limbah b
@nusabalicom;Otoritas Jasa Keuangan (OJK) terus berupaya mempercepat peningkatan literasi keuangan masyarakat termasuk kepada kalangan guru yang merupakan bagian dari Sasaran Prioritas Penerima Program Edukasi berdasarkan Strategi Nasional Literasi Keuangan Indonesia.;2024-05-21 03:46:25+00:00;netral;otoritas jasa keuangan ojk berupaya mempercepat peningkatan literasi keuangan masyarakat kalangan guru sasaran prioritas penerima program edukasi berdasarkan strategi nasional literasi keuangan indonesia
@BloombergTZ;OJK: LPS Punya Wewenang Selamatkan Bank, Tak Hanya Bayar Simpanan;2024-05-21 03:43:34+00:00;netral;ojk lp wewenang selamatkan bank bayar simpanan
@fzzo2o;Udh pernah punya akun shopee dijadiin premium(?) blm nder? Kalau belum, bisa diinfoin ke CS. Coba cek Slik OJK juga kalau ada kantor OJK yg deket dari rumah atau online kalau mau. Takutnya NIK kamu udh dipake buat apa gitu.;2024-05-21 03:42:27+00:00;netral;udh akun shopee dijadiin premium blm nder diinfoin c coba cek slik ojk kantor ojk yg deket rumah online takutnya nik udh dipake gitu
@KompasTV;Waspada, Cek Daftar Pinjol, Pinpri, dan Investasi Ilegal Terbaru dari OJK 2024;2024-05-21 03:36:12+00:00;netral;waspada cek daftar pinjol pinpri investasi ilegal terbaru ojk
@baca_pesan;OJK Dorong 5.184 Masyarakat Sulselbar Melek Keuangan;2024-05-21 03:35:39+00:00;netral;ojk dorong masyarakat sulselbar melek keuangan
@1792_c;pake SEABANK bagus bgttt!! aman diawasi OJK + peserta penjaminan LPS, free biaya admin bulanan & free transfer kmn ajaa yukk daftar skrg mumpung ada bonus saldo kalo daftar bisa di cek penjelasannya disini yaa^^ ( https://x.com/CrescenciaMin/status/1770638365563785620?t=17NClvZBEQLw_iJNOlQTRw&s=19… );2024-05-21 03:34:33+00:00;positif;pake seabank bagus bgttt aman diawasi ojk peserta penjaminan lp free biaya admin bulanan free transfer kmn ajaa yukk daftar skrg mumpung bonus saldo kalo daftar cek penjelasannya yaa
@Mfthrrzkk;mudiak hadir;2024-05-21 03:14:46+00:00;netral;mudiak hadir
@BandungTV38;NAJAN SEKTOR JASA KEUANGAN TUMUWUH STABIL OJK WASPADA KONDISI GLOBAL http://dlvr.it/T79Hbg;2024-05-21 03:03:34+00:00;netral;najan sektor jasa keuangan tumuwuh stabil ojk waspada kondisi global
@dodeedodeedam;Btw skorlife tuh ga update ya ternyata Masa tiba2 ada tanggungan 15jt belum pernah dibayar padahal pas cek slik ojk ternyata ga ada tuh yg 15jt itu cuma tagihan CC sama kta bank 1 yg jumlahnya sesuai & update Gila ya 15jt darimana coba;2024-05-21 03:03:11+00:00;netral;btw skorlife tuh ga update ya tanggungan jt dibayar pa cek slik ojk ga tuh yg jt tagihan cc kta bank yg sesuai update gila ya jt darimana coba
@Fortune_IDN;Agar Tak Semakin Parah, OJK Luncurkan Roadmap Pengembangan BPR;2024-05-21 03:02:06+00:00;netral;parah ojk luncurkan roadmap pengembangan bpr
@dollarsjk;gini ojk mau kasih pilihan student loan???? bobrok aja ni negara semuanya bubar;2024-05-21 02:59:19+00:00;netral;gini ojk kasih pilihan student loan bobrok aja ni negara bubar
@Minsch;Ga jadi magang ojk turn off banget. https://x.com/collegemenfess/collegemenfess/status/1792519617803698408…;2024-05-21 02:34:33+00:00;netral;ga magang ojk turn off banget
@amalan_intl;Anda masuk blacklist BI checking/SLIK OJK dan ingin mengatasinya? Yuk simak video ini untuk keluar dari blacklist! Cek laporan kredit Anda secara berkala di http://lp.amalan.com/id-credit-report… #amalan #amalanindonesia #manajemenutang #solusiutang #lunasutang #laporankredit #creditreport;2024-05-21 02:24:17+00:00;netral;masuk blacklist bi checkingslik ojk mengatasinya yuk simak video blacklist cek laporan kredit berkala amalan amalanindonesia manajemenutang solusiutang lunasutang laporankredit creditreport
@cnbcindonesia;Bos BCA-BSI-BNI Buka Suara Soal Seruan Sudent Loan Oleh OJK;2024-05-21 01:49:21+00:00;netral;bos bcabsibni buka suara seruan sudent loan ojk
@Mfthrrzkk;biarin aja, dia lagi menghibur diri ituuu dia lagi menutupi rasa mindernya krn gabisa kuliah;2024-05-21 01:48:37+00:00;netral;biarin aja menghibur ituuu menutupi mindernya krn gabisa kuliah
@RomadhonWindhu;"Mbah ojk"" samean iki managere asline";2024-05-21 01:45:31+00:00;netral;mbah ojk samean iki managere asline
@DjonyRusman;RKAP [Rencana Kerja dan Anggaran Perusahaan] ke OJK [Otoritas Jasa Keuangan] adalah penyaluran pembiayaan sebanyak Rp4,31 triliun,” https://finansial.bisnis.com/read/20240521/89/1767082/buana-finance-bbld-incar-tebar-kredit-rp431-triliun-pada-2024utm_source=Twitter&utm_medium=Referral&utm_campaign=Mobile_Share… . ';2024-05-21 01:37:38+00:00;netral;rkap rencana kerja anggaran perusahaan ojk otoritas jasa keuangan penyaluran pembiayaan rp triliun
@tanyakanrl;Tanya.. Boleh ke OJK buat konsul gitu gk ya? Temen sender tiba² punya tagihan 1.6 di salah satu bank, tpi gk pernah ambil pinjaman apapun Terimakasihh;2024-05-21 01:35:30+00:00;positif;ojk konsul gitu gk ya temen sender tiba² tagihan salah bank tpi gk ambil pinjaman apapun terimakasihh
@cowokgabute;Ojk ngawasin p2p lending malah pd gagal bayar. Ini malah mau ke student loan. Parahhh;2024-05-21 01:20:29+00:00;netral;ojk ngawasin pp lending pd gagal bayar student loan parahhh
@hahahihiyaaaaa;"ojk bengi"" poo, jam 6an opo jam 7 ngunu";2024-05-21 01:19:46+00:00;netral;ojk bengi poo jam an opo jam ngunu
@mowjow_jowjow_;"""OJK minta"" omdo lah kau Kasihan kaum middle class, udh paling nurut bayar pajak, ga ngeluh, digebukin aturan yg bawah ada bantuan yg atas dikasih kelonggaran";2024-05-21 01:18:38+00:00;netral;ojk omdo kau kasihan kaum middle class udh nurut bayar pajak ga ngeluh digebukin aturan yg bantuan yg dikasih kelonggaran
@Indonesia_Re;Dewan Komisaris, Direksi & Karyawan PT Reasuransi Indonesia Utama (Persero) mengucapkan Selamat Ulang Tahun Bapak Ogi Prastomiyono Dewan Komisioner dan Kepala Eksekutif Pengawas Perasuransian, Penjaminan, dan Dana Pensiun Otoritas Jasa Keuangan (OJK);2024-05-21 01:16:49+00:00;netral;dewan komisaris direksi karyawan pt reasuransi indonesia utama persero selamat ulang ogi prastomiyono dewan komisioner kepala eksekutif pengawas perasuransian penjaminan dana pensiun otoritas jasa keuangan ojk
@cnbcindonesia;Modus Online dan Pinjol Ilegal Tipu Warga RI Diungkap OJK;2024-05-21 01:13:54+00:00;netral;modus online pinjol ilegal tipu warga ri diungkap ojk
@taringular;OJK ngurus pinjol ilegal aja g becus, malah ngurus ginian;2024-05-21 01:12:54+00:00;netral;ojk ngurus pinjol ilegal aja g becus ngurus ginian
@soloposdotcom;IPO BPR dan BPRS akan Dilakukan Bertahap, Ini Penjelasan OJK https://bisnis.solopos.com/ipo-bpr-dan-bprs-akan-dilakukan-bertahap-ini-penjelasan-ojk-1925834?utm_source=dlvr.it&utm_medium=twitter…;2024-05-21 01:09:35+00:00;netral;ipo bpr bprs bertahap penjelasan ojk
@kompascom;Masyarakat diimbau untuk berhati-hati terhadap pinjol ilegal karena potensi risiko penyebaran data pribadi. Ini daftar pinjol ilegal terbaru OJK 2024. http://dlvr.it/T798PK;2024-05-21 01:01:35+00:00;netral;masyarakat diimbau berhatihati pinjol ilegal potensi risiko penyebaran data pribadi daftar pinjol ilegal terbaru ojk
@Debysndari10;UKT Mahal, OJK Malah Sarankan Student Loan, Apa Itu?;2024-05-21 01:01:06+00:00;netral;ukt mahal ojk sarankan student loan
@adityaawe;Lah malah OJK mendukung. Agak2ny gmn gitu;2024-05-21 01:00:19+00:00;netral;ojk mendukung agakny gmn gitu
@cnbcindonesia;UKT Bikin Menjerit, OJK Minta Bank Sediakan Student Loan Murah;2024-05-21 00:50:45+00:00;netral;ukt bikin menjerit ojk bank sediakan student loan murah
@nurterbit;Kemendikbudristek Bersama Kemenag dan OJK, Latih Guru SD dan MI Literasi Keuangan #nurterbit #guru #SDMI @Kemenag_RI @Itjen_Kemdikbud @kemenpendidikan;2024-05-21 00:18:49+00:00;netral;kemendikbudristek kemenag ojk latih guru sd mi literasi keuangan nurterbit guru sdmi
@hans91966785844;"OJK Minta Lembaga Keuangan Bikin ""Student Loan"" Khusus Mahasiswa S-1 Klik untuk baca:";2024-05-21 00:13:35+00:00;netral;ojk lembaga keuangan bikin student loan khusus mahasiswa s klik baca
@gb_sleepy;Ya gimana, OJK nya dapet profit dari situ, mereka bukan lagi pengawas dan regulator, mereka juga pemain terselubung;2024-05-20 23:59:37+00:00;netral;ya gimana ojk nya dapet profit situ pengawas regulator pemain terselubung
@BloombergTZ;OJK Rilis Peta Jalan Penguatan BPR/S, Berikut Poin-poin Penting;2024-05-20 23:52:05+00:00;netral;ojk rilis peta jalan penguatan bprs poinpoin
@raiinby;Nama orang yg galbay di masukin ke blacklist sama Bank Indonesia (kalo pinjol resmi OJK, yang ga resmi kurang tau), mempersulit kita kalo mau daftar kerja, cicilan rumah, pokoknya semua yang berkaitan dengan bank (cicilan, permodalan, utang, dll);2024-05-20 23:51:55+00:00;netral;nama orang yg galbay masukin blacklist bank indonesia kalo pinjol resmi ojk ga resmi tau mempersulit kalo daftar kerja cicilan rumah pokoknya berkaitan bank cicilan permodalan utang dll
@cherryfeels_;Katanya gk ada fc nya kak, dia jg gk masuk slik ojk…;2024-05-20 23:46:27+00:00;netral;gk fc nya kak jg gk masuk slik ojk
@Bisniscom;Buka Jalan BPR IPO, OJK Tempuh Sejumlah Langkah Kurangi Risiko bagi Investor;2024-05-20 23:29:10+00:00;netral;buka jalan bpr ipo ojk tempuh langkah kurangi risiko investor
@hades_orcus13;Ojk malah pro student loan??? Hah?;2024-05-20 23:16:27+00:00;netral;ojk pro student loan hah
@officialinews_;#Bisnis OJK Catat Total Aset BPR dan BPRS Tembus Rp216,73 Triliun hingga Maret 2024;2024-05-20 23:10:05+00:00;netral;bisnis ojk catat total aset bpr bprs tembus rp triliun maret
@stickynotees_;menkeu udah bilang gini, OJK juga udah nge-iya-in, tinggal ketok palu aja. lucunya keputusan ini mencuat tepat setelah ramai UKT naik gila-gilaan. negara dgn pernyataan kalo pendidikan tinggi itu kebutuhan tersier, gue melihatnya pemerintah kyk pengusaha parkir liar.;2024-05-20 22:14:30+00:00;netral;menkeu udah bilang gini ojk udah ngeiyain tinggal ketok palu aja lucunya keputusan mencuat ramai ukt gilagilaan negara dgn pernyataan kalo pendidikan kebutuhan tersier gue pemerintah kyk pengusaha parkir liar
@Shofia_Labora;Enteng banget ngomongnya si OJK. Lalu gimana penyelesaiannya? Kan mrp para pinjol udah ada ijin dari ente. Mrk guru2 yg minjem dari pinjol pasti milih pinjol yg ngaku udah ada ijin dari OJK kan?;2024-05-20 22:10:46+00:00;netral;enteng banget ngomongnya si ojk gimana penyelesaiannya mrp pinjol udah ijin ente mrk guru yg minjem pinjol milih pinjol yg ngaku udah ijin ojk
@KuroNekoBanser;Ya gak bisa pinjol ilegal masuk BI checking. Aplikasinya terdaftar di OJK aja kagak.;2024-05-20 21:52:10+00:00;netral;ya gak pinjol ilegal masuk bi checking aplikasinya terdaftar ojk aja kagak
@copycat008;Ini beneran ojk yg ngomong?;2024-05-20 21:19:53+00:00;netral;beneran ojk yg ngomong
@vinosatwika;Aku jadi bangga umur hampir kepala 3 pas request SLIK OJK isinya kosong melompong;2024-05-20 19:33:01+00:00;netral;bangga umur kepala pa request slik ojk isinya kosong melompong
@KromoNews;OJK dari awal berdiri udah bau tai;2024-05-20 19:32:22+00:00;netral;ojk berdiri udah bau tai
@GATRA_com;OJK Bolehkan BPR dan BPRS Lakukan IPO, Ini Syaratnya;2024-05-20 19:30:02+00:00;netral;ojk bolehkan bpr bprs lakukan ipo syaratnya
@toothless0x7;Kalau regulasi di Indonesia jelas, perusahaan dengan tema perbankan yang diawasi OJK tidak boleh menyimpan data pada server di luar negeri Bedakan konteksnya data yang disimpan pada cloud storage, dan data log/telemetri dari perangkat;2024-05-20 18:39:59+00:00;negatif;regulasi indonesia perusahaan tema perbankan diawasi ojk menyimpan data server negeri bedakan konteksnya data disimpan cloud storage data logtelemetri perangkat
@razkaws;dompet digital kagak diawasi ojk tapi BI..tapi dompet digital yg ada layanan pinjaman atau paylater yg diawasi ojk..;2024-05-20 18:19:33+00:00;positif;dompet digital kagak diawasi ojk bitapi dompet digital yg layanan pinjaman paylater yg diawasi ojk
@zigizagto;Menyala OJK kuh;2024-05-20 18:17:16+00:00;netral;menyala ojk kuh
@blank0429;Mas @TedInvestigasi , bisa ga ya kita (Publik) ajukan permintaan ke OJK lewat KIP buat kasih lihat lalu lintas rekening SYL ke mana saja? Kira-kira nemu rekening pejabat partai mana saja ya di daftar itu?;2024-05-20 17:58:28+00:00;netral;ma ga ya publik ajukan permintaan ojk kip kasih lihat lintas rekening syl kirakira nemu rekening pejabat partai ya daftar
@leonardprm;"Di Otoritas Jasa Keuangan (OJK) saat ini sedang membuka pendaftaran magang. Namanya ""Program Magang Kampus Merdeka OJK Batch 2 Tahun 2024"". Jika kamu berminat silahkan mendaftar ya.";2024-05-20 17:44:42+00:00;positif;otoritas jasa keuangan ojk membuka pendaftaran magang namanya program magang kampus merdeka ojk batch berminat silahkan mendaftar ya
@okezonenews;OJK Sebut 47% Guru Masih Banyak Terjerat Pinjol;2024-05-20 17:34:18+00:00;netral;ojk guru terjerat pinjol
@tempodotco;Luncurkan Peta Jalan BPR dan BPRS, OJK Dorong Penguatan Pemodalan https://bisnis.tempo.co/read/1870248/luncurkan-peta-jalan-bpr-dan-bprs-ojk-dorong-penguatan-pemodalan?utm_source=Twitter&utm_medium=dlvr.it… #TempoBisnis;2024-05-20 17:26:07+00:00;netral;luncurkan peta jalan bpr bprs ojk dorong penguatan pemodalan tempobisnis
@ambivertisexist;jujur gw pengen nanya ke pak edhie mksd student loan menurut pov ojk, tp gmn bridgingnya;2024-05-20 17:21:24+00:00;netral;jujur gw pengen nanya edhie mksd student loan pov ojk tp gmn bridgingnya
